Airline,AirlineID,SourceAirport,SourceAirportID,DestinationAirport,DestinationAirportID,Codeshare,Stops,Equipment,AirportID,Name,City,Country,Latitude,Longitude,Altitude,Timezone,DST,Tz
3M,20710,TPA,3646,JAX,3712,,0,SF3,TPA,KTPA,27.975500106811523,-82.533203125,26.0,-5.0,A,America/New_York,airport,OurAirports
3M,20710,TPA,3646,PBI,3722,,0,SF3,TPA,KTPA,27.975500106811523,-82.533203125,26.0,-5.0,A,America/New_York,airport,OurAirports
3M,20710,TPA,3646,PNS,3564,,0,SF3,TPA,KTPA,27.975500106811523,-82.533203125,26.0,-5.0,A,America/New_York,airport,OurAirports
3M,20710,TPA,3646,TLH,3698,,0,SF3,TPA,KTPA,27.975500106811523,-82.533203125,26.0,-5.0,A,America/New_York,airport,OurAirports
3O,9818,AMS,580,NDR,5673,,0,320,AMS,EHAM,52.308601,4.76389,-11.0,1.0,E,Europe/Amsterdam,airport,OurAirports
3O,9818,AMS,580,TNG,1080,,0,320,AMS,EHAM,52.308601,4.76389,-11.0,1.0,E,Europe/Amsterdam,airport,OurAirports
3O,9818,BCN,1218,CMN,1074,,0,320,BCN,LEBL,41.2971,2.07846,12.0,1.0,E,Europe/Madrid,airport,OurAirports
3O,9818,BCN,1218,NDR,5673,,0,320,BCN,LEBL,41.2971,2.07846,12.0,1.0,E,Europe/Madrid,airport,OurAirports
3O,9818,BCN,1218,TNG,1080,,0,320,BCN,LEBL,41.2971,2.07846,12.0,1.0,E,Europe/Madrid,airport,OurAirports
3O,9818,MPL,1359,CMN,1074,,0,320,MPL,LFMT,43.57619857788086,3.96301007270813,17.0,1.0,E,Europe/Paris,airport,OurAirports
3O,9818,MPL,1359,FEZ,1066,,0,320,MPL,LFMT,43.57619857788086,3.96301007270813,17.0,1.0,E,Europe/Paris,airport,OurAirports
3O,9818,MPL,1359,NDR,5673,,0,320,MPL,LFMT,43.57619857788086,3.96301007270813,17.0,1.0,E,Europe/Paris,airport,OurAirports
3O,9818,PMI,3998,NDR,5673,,0,320,PMI,LEPA,39.551700592,2.73881006241,27.0,1.0,E,Europe/Madrid,airport,OurAirports
3O,9818,TNG,1080,AMS,580,,0,320,TNG,GMTT,35.726898193400004,-5.91689014435,62.0,0.0,N,Africa/Casablanca,airport,OurAirports
3O,9818,TNG,1080,BCN,1218,,0,320,TNG,GMTT,35.726898193400004,-5.91689014435,62.0,0.0,N,Africa/Casablanca,airport,OurAirports
3O,9818,TNG,1080,BRU,302,,0,320,TNG,GMTT,35.726898193400004,-5.91689014435,62.0,0.0,N,Africa/Casablanca,airport,OurAirports
3O,9818,TNG,1080,LGW,502,,0,320,TNG,GMTT,35.726898193400004,-5.91689014435,62.0,0.0,N,Africa/Casablanca,airport,OurAirports
3O,9818,TSF,1539,CMN,1074,,0,320,TSF,LIPH,45.648399,12.1944,59.0,1.0,E,Europe/Rome,airport,OurAirports
3P,5002,AUA,2895,LSP,2844,,0,SH6,AUA,TNCA,12.5014,-70.015198,60.0,-4.0,U,America/Aruba,airport,OurAirports
3P,5002,AUA,2895,MAR,2848,,0,SH6,AUA,TNCA,12.5014,-70.015198,60.0,-4.0,U,America/Aruba,airport,OurAirports
3P,5002,BON,2896,CUR,2897,,0,SH6,BON,TNCB,12.130999565124512,-68.26850128173828,20.0,-4.0,U,America/Curacao,airport,OurAirports
3P,5002,CUR,2897,AUA,2895,,0,SH6,CUR,TNCC,12.1889,-68.959801,29.0,-4.0,U,America/Curacao,airport,OurAirports
3P,5002,LSP,2844,AUA,2895,,0,SH6,LSP,SVJC,11.78077507019043,-70.15149688720703,75.0,-4.0,U,America/Caracas,airport,OurAirports
3R,3545,ASF,2966,DME,4029,,0,SU9,ASF,URWA,46.2832984924,48.0063018799,-65.0,4.0,N,Europe/Samara,airport,OurAirports
3R,3545,ASF,2966,LED,2948,,0,SU9,ASF,URWA,46.2832984924,48.0063018799,-65.0,4.0,N,Europe/Samara,airport,OurAirports
3R,3545,LED,2948,ASF,2966,,0,SU9,LED,ULLI,59.80030059814453,30.262500762939453,78.0,3.0,N,Europe/Moscow,airport,OurAirports
3R,3545,NVI,6485,DME,4029,,0,734,NVI,UTSA,40.1171989440918,65.1707992553711,0.0,5.0,E,Asia/Samarkand,airport,OurAirports
3R,3545,TIV,1743,DME,4029,,0,SU9 73G,TIV,LYTV,42.40470123291016,18.72330093383789,20.0,1.0,E,Europe/Podgorica,airport,OurAirports
3S,11741,ANU,2874,PTP,2881,,0,AT5,ANU,TAPA,17.1367,-61.792702,62.0,-4.0,U,America/Antigua,airport,OurAirports
3S,11741,CAY,2774,FDF,2878,,0,320,CAY,SOCA,4.819809913639999,-52.3604011536,26.0,-3.0,U,America/Cayenne,airport,OurAirports
3S,11741,CUR,2897,SDQ,1762,,0,AT5,CUR,TNCC,12.1889,-68.959801,29.0,-4.0,U,America/Curacao,airport,OurAirports
3S,11741,DOM,2877,PTP,2881,,0,AT5,DOM,TDPD,15.547,-61.299999,73.0,-4.0,U,America/Dominica,airport,OurAirports
3S,11741,DOM,2877,SXM,2899,,0,AT5,DOM,TDPD,15.547,-61.299999,73.0,-4.0,U,America/Dominica,airport,OurAirports
3S,11741,FDF,2878,CAY,2774,,0,320,FDF,TFFF,14.590999603271484,-61.00320053100586,16.0,-4.0,U,America/Martinique,airport,OurAirports
3S,11741,FDF,2878,PTP,2881,,0,AT5 320,FDF,TFFF,14.590999603271484,-61.00320053100586,16.0,-4.0,U,America/Martinique,airport,OurAirports
3S,11741,FDF,2878,SDQ,1762,,0,AT5,FDF,TFFF,14.590999603271484,-61.00320053100586,16.0,-4.0,U,America/Martinique,airport,OurAirports
3S,11741,FDF,2878,SLU,2893,,0,AT5,FDF,TFFF,14.590999603271484,-61.00320053100586,16.0,-4.0,U,America/Martinique,airport,OurAirports
3S,11741,PTP,2881,ANU,2874,,0,AT5,PTP,TFFR,16.265301,-61.531799,36.0,-4.0,U,America/Guadeloupe,airport,OurAirports
3S,11741,PTP,2881,DOM,2877,,0,AT5,PTP,TFFR,16.265301,-61.531799,36.0,-4.0,U,America/Guadeloupe,airport,OurAirports
3S,11741,PTP,2881,FDF,2878,,0,AT5 320,PTP,TFFR,16.265301,-61.531799,36.0,-4.0,U,America/Guadeloupe,airport,OurAirports
3S,11741,PTP,2881,SBH,6460,,0,DHT,PTP,TFFR,16.265301,-61.531799,36.0,-4.0,U,America/Guadeloupe,airport,OurAirports
3S,11741,PTP,2881,SDQ,1762,,0,AT5,PTP,TFFR,16.265301,-61.531799,36.0,-4.0,U,America/Guadeloupe,airport,OurAirports
3S,11741,PTP,2881,SFG,2879,,0,AT5,PTP,TFFR,16.265301,-61.531799,36.0,-4.0,U,America/Guadeloupe,airport,OurAirports
3S,11741,PTP,2881,SXM,2899,,0,AT5,PTP,TFFR,16.265301,-61.531799,36.0,-4.0,U,America/Guadeloupe,airport,OurAirports
3S,11741,SBH,6460,PTP,2881,,0,DHT,SBH,TFFJ,17.904399871826172,-62.84360122680664,49.0,-4.0,E,\N,airport,OurAirports
3S,11741,SDQ,1762,PTP,2881,,0,AT5,SDQ,MDSD,18.42970085144,-69.668899536133,59.0,-4.0,U,America/Santo_Domingo,airport,OurAirports
3S,11741,SDQ,1762,SXM,2899,,0,AT5,SDQ,MDSD,18.42970085144,-69.668899536133,59.0,-4.0,U,America/Santo_Domingo,airport,OurAirports
3S,11741,SFG,2879,PTP,2881,,0,AT5,SFG,TFFG,18.099899291992,-63.047199249268,7.0,-4.0,U,\N,airport,OurAirports
3S,11741,SLU,2893,FDF,2878,,0,AT5,SLU,TLPC,14.0202,-60.992901,22.0,-4.0,U,America/St_Lucia,airport,OurAirports
3S,11741,SXM,2899,DOM,2877,,0,AT5,SXM,TNCM,18.0410003662,-63.1088981628,13.0,-4.0,U,America/Curacao,airport,OurAirports
3S,11741,SXM,2899,PTP,2881,,0,AT5,SXM,TNCM,18.0410003662,-63.1088981628,13.0,-4.0,U,America/Curacao,airport,OurAirports
3S,11741,SXM,2899,SDQ,1762,,0,AT5,SXM,TNCM,18.0410003662,-63.1088981628,13.0,-4.0,U,America/Curacao,airport,OurAirports
3U,4608,BHY,6351,XIY,3379,,0,321,BHY,ZGBH,21.5394,109.293999,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,CAN,3370,CKG,3393,,0,321 320,CAN,ZGGG,23.39240074157715,113.29900360107422,50.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,CAN,3370,CTU,3395,,0,321 320 330,CAN,ZGGG,23.39240074157715,113.29900360107422,50.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,CAN,3370,SPN,2244,,0,330,CAN,ZGGG,23.39240074157715,113.29900360107422,50.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,CZX,4109,CKG,3393,,0,320,CZX,ZSCG,31.919701,119.778999,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,CZX,4109,HRB,3400,,0,321,CZX,ZSCG,31.919701,119.778999,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,CZX,4109,XMN,3383,,0,321,CZX,ZSCG,31.919701,119.778999,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,CZX,4109,ZUH,6355,,0,320,CZX,ZSCG,31.919701,119.778999,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,DNH,4308,LHW,3378,,0,319,DNH,ZLDH,40.16109848022461,94.80919647216795,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,FOC,3385,CSX,3371,,0,320,FOC,ZSFZ,25.93510055541992,119.66300201416016,46.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,FOC,3385,XIY,3379,,0,319,FOC,ZSFZ,25.93510055541992,119.66300201416016,46.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,HAK,4120,CKG,3393,,0,319,HAK,ZJHK,19.93490028381348,110.45899963378906,75.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,HAK,4120,CTU,3395,,0,321,HAK,ZJHK,19.93490028381348,110.45899963378906,75.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,HAK,4120,HGH,3386,,0,320,HAK,ZJHK,19.93490028381348,110.45899963378906,75.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,HAK,4120,NGB,3387,,0,321,HAK,ZJHK,19.93490028381348,110.45899963378906,75.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,HAK,4120,ZUH,6355,,0,320,HAK,ZJHK,19.93490028381348,110.45899963378906,75.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,HGH,3386,CGO,3375,,0,320,HGH,ZSHC,30.22949981689453,120.43399810791016,23.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,HGH,3386,CKG,3393,,0,320 319,HGH,ZSHC,30.22949981689453,120.43399810791016,23.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,HGH,3386,CTU,3395,,0,319 320,HGH,ZSHC,30.22949981689453,120.43399810791016,23.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,HGH,3386,DLC,3404,,0,320,HGH,ZSHC,30.22949981689453,120.43399810791016,23.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,HGH,3386,HAK,4120,,0,320,HGH,ZSHC,30.22949981689453,120.43399810791016,23.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,HGH,3386,KWE,3394,,0,320,HGH,ZSHC,30.22949981689453,120.43399810791016,23.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,HGH,3386,TSN,3368,,0,320,HGH,ZSHC,30.22949981689453,120.43399810791016,23.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,HGH,3386,TYN,3369,,0,320,HGH,ZSHC,30.22949981689453,120.43399810791016,23.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,HKG,3077,CTU,3395,,0,320,HKG,VHHH,22.308901,113.915001,28.0,8.0,U,Asia/Hong_Kong,airport,OurAirports
3U,4608,HKG,3077,YIH,6361,,0,320,HKG,VHHH,22.308901,113.915001,28.0,8.0,U,Asia/Hong_Kong,airport,OurAirports
3U,4608,HKG,3077,ZHA,6357,,0,319,HKG,VHHH,22.308901,113.915001,28.0,8.0,U,Asia/Hong_Kong,airport,OurAirports
3U,4608,HKT,3179,CKG,3393,,0,321,HKT,VTSP,8.1132,98.316902,82.0,7.0,U,Asia/Bangkok,airport,OurAirports
3U,4608,HKT,3179,CTU,3395,,0,321,HKT,VTSP,8.1132,98.316902,82.0,7.0,U,Asia/Bangkok,airport,OurAirports
3U,4608,ICN,3930,CTU,3395,,0,321,ICN,RKSI,37.46910095214844,126.45099639892578,23.0,9.0,U,Asia/Seoul,airport,OurAirports
3U,4608,JJN,6386,KWE,3394,,0,320,JJN,ZSQZ,24.7964,118.589996,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,JJN,6386,WUH,3376,,0,319,JJN,ZSQZ,24.7964,118.589996,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,LJG,4033,CKG,3393,,0,319,LJG,ZPLJ,26.6800003052,100.246002197,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,LJG,4033,CTU,3395,,0,319,LJG,ZPLJ,26.6800003052,100.246002197,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,LJG,4033,MIG,6400,,0,319,LJG,ZPLJ,26.6800003052,100.246002197,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,LYI,6385,XIY,3379,,0,319 320,LYI,ZSLY,35.04610061645508,118.41200256347656,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,MIG,6400,LJG,4033,,0,319,MIG,ZUMY,31.4281005859375,104.74099731445312,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,MIG,6400,NKG,3388,,0,319,MIG,ZUMY,31.4281005859375,104.74099731445312,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,MIG,6400,SYX,4030,,0,320,MIG,ZUMY,31.4281005859375,104.74099731445312,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,MIG,6400,XNN,6366,,0,320,MIG,ZUMY,31.4281005859375,104.74099731445312,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,NGB,3387,CKG,3393,,0,319,NGB,ZSNB,29.82670021057129,121.46199798583984,13.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,NGB,3387,HAK,4120,,0,321,NGB,ZSNB,29.82670021057129,121.46199798583984,13.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,NGB,3387,HRB,3400,,0,321,NGB,ZSNB,29.82670021057129,121.46199798583984,13.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,NGB,3387,KHN,3384,,0,321,NGB,ZSNB,29.82670021057129,121.46199798583984,13.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,NGB,3387,KMG,3382,,0,320,NGB,ZSNB,29.82670021057129,121.46199798583984,13.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,NGB,3387,SHE,4144,,0,321,NGB,ZSNB,29.82670021057129,121.46199798583984,13.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,NGB,3387,SYX,4030,,0,321,NGB,ZSNB,29.82670021057129,121.46199798583984,13.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,NKG,3388,CGQ,4380,,0,320,NKG,ZSNJ,31.742000579833984,118.86199951171876,49.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,NKG,3388,CKG,3393,,0,319,NKG,ZSNJ,31.742000579833984,118.86199951171876,49.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,NKG,3388,CTU,3395,,0,319 320,NKG,ZSNJ,31.742000579833984,118.86199951171876,49.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,NKG,3388,DYG,6353,,0,319,NKG,ZSNJ,31.742000579833984,118.86199951171876,49.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,NKG,3388,HRB,3400,,0,319,NKG,ZSNJ,31.742000579833984,118.86199951171876,49.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,NKG,3388,KMG,3382,,0,320,NKG,ZSNJ,31.742000579833984,118.86199951171876,49.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,NKG,3388,MIG,6400,,0,319,NKG,ZSNJ,31.742000579833984,118.86199951171876,49.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,NKG,3388,SYX,4030,,0,320,NKG,ZSNJ,31.742000579833984,118.86199951171876,49.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,PVG,3406,CKG,3393,,0,320 319,PVG,ZSPD,31.143400192260746,121.80500030517578,13.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,PVG,3406,CTU,3395,,0,330 321,PVG,ZSPD,31.143400192260746,121.80500030517578,13.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,PVG,3406,SPN,2244,,0,330,PVG,ZSPD,31.143400192260746,121.80500030517578,13.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,SGN,3205,NNG,3373,,0,320,SGN,VVTS,10.8187999725,106.652000427,33.0,7.0,U,Asia/Saigon,airport,OurAirports
3U,4608,SWA,4302,CKG,3393,,0,319,SWA,ZGOW,23.552,116.5033,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,SYD,3361,CKG,3393,,0,330,SYD,YSSY,-33.94609832763672,151.177001953125,21.0,10.0,O,Australia/Sydney,airport,OurAirports
3U,4608,SZX,3374,CKG,3393,,0,320,SZX,ZGSZ,22.639299392700195,113.81099700927734,13.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,SZX,3374,CTU,3395,,0,320 321,SZX,ZGSZ,22.639299392700195,113.81099700927734,13.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,SZX,3374,WXN,6403,,0,319,SZX,ZGSZ,22.639299392700195,113.81099700927734,13.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,TAO,3390,CTU,3395,,0,321,TAO,ZSQD,36.2661018372,120.374000549,33.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,TAO,3390,KMG,3382,,0,320,TAO,ZSQD,36.2661018372,120.374000549,33.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,TNA,4108,CGQ,4380,,0,321,TNA,ZSJN,36.857200622558594,117.21600341796876,76.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,TNA,4108,CKG,3393,,0,321,TNA,ZSJN,36.857200622558594,117.21600341796876,76.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,TNA,4108,CTU,3395,,0,321,TNA,ZSJN,36.857200622558594,117.21600341796876,76.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,TNA,4108,DLC,3404,,0,321,TNA,ZSJN,36.857200622558594,117.21600341796876,76.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,TNA,4108,HRB,3400,,0,320 321,TNA,ZSJN,36.857200622558594,117.21600341796876,76.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,TNA,4108,KMG,3382,,0,320,TNA,ZSJN,36.857200622558594,117.21600341796876,76.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,TNA,4108,SYX,4030,,0,321,TNA,ZSJN,36.857200622558594,117.21600341796876,76.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,TNA,4108,XIY,3379,,0,320,TNA,ZSJN,36.857200622558594,117.21600341796876,76.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,TSA,2275,CKG,3393,,0,320,TSA,RCSS,25.06940078735352,121.552001953125,18.0,8.0,U,Asia/Taipei,airport,OurAirports
3U,4608,TSA,2275,CTU,3395,,0,320,TSA,RCSS,25.06940078735352,121.552001953125,18.0,8.0,U,Asia/Taipei,airport,OurAirports
3U,4608,TSN,3368,CGQ,4380,,0,320 319,TSN,ZBTJ,39.1244010925,117.346000671,10.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,TSN,3368,CKG,3393,,0,319,TSN,ZBTJ,39.1244010925,117.346000671,10.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,TSN,3368,CTU,3395,,0,321,TSN,ZBTJ,39.1244010925,117.346000671,10.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,TSN,3368,HGH,3386,,0,320,TSN,ZBTJ,39.1244010925,117.346000671,10.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,TSN,3368,HRB,3400,,0,321,TSN,ZBTJ,39.1244010925,117.346000671,10.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,TSN,3368,LHW,3378,,0,321,TSN,ZBTJ,39.1244010925,117.346000671,10.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,UYN,6368,XIY,3379,,0,319,UYN,ZLYL,38.35971,109.590927,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,WNZ,6392,CSX,3371,,0,319,WNZ,ZSWZ,27.912201,120.851997,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,WNZ,6392,CTU,3395,,0,320,WNZ,ZSWZ,27.912201,120.851997,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,WNZ,6392,HRB,3400,,0,321,WNZ,ZSWZ,27.912201,120.851997,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,WNZ,6392,KWE,3394,,0,320,WNZ,ZSWZ,27.912201,120.851997,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,WNZ,6392,SYX,4030,,0,321,WNZ,ZSWZ,27.912201,120.851997,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,WUX,6390,CKG,3393,,0,319,WUX,ZSWX,31.4944000244,120.429000854,24.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,WUX,6390,CTU,3395,,0,320,WUX,ZSWX,31.4944000244,120.429000854,24.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,WXN,6403,CTU,3395,,0,319,WXN,ZUWX,30.8017,108.433,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,WXN,6403,KMG,3382,,0,320,WXN,ZUWX,30.8017,108.433,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,WXN,6403,PEK,3364,,0,320,WXN,ZUWX,30.8017,108.433,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,WXN,6403,SZX,3374,,0,319,WXN,ZUWX,30.8017,108.433,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,XMN,3383,CSX,3371,,0,321,XMN,ZSAM,24.54400062561035,118.12799835205078,59.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,XMN,3383,CTU,3395,,0,320,XMN,ZSAM,24.54400062561035,118.12799835205078,59.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,XMN,3383,CZX,4109,,0,321,XMN,ZSAM,24.54400062561035,118.12799835205078,59.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,XMN,3383,KMG,3382,,0,320,XMN,ZSAM,24.54400062561035,118.12799835205078,59.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,XMN,3383,KOW,6379,,0,320,XMN,ZSAM,24.54400062561035,118.12799835205078,59.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,XMN,3383,XIY,3379,,0,319,XMN,ZSAM,24.54400062561035,118.12799835205078,59.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,XUZ,4149,CTU,3395,,0,320,XUZ,ZSXZ,34.059056,117.555278,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,XUZ,4149,DLC,3404,,0,320,XUZ,ZSXZ,34.059056,117.555278,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,XUZ,4149,HRB,3400,,0,320 321,XUZ,ZSXZ,34.059056,117.555278,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,XUZ,4149,KMG,3382,,0,320,XUZ,ZSXZ,34.059056,117.555278,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,XUZ,4149,KWE,3394,,0,321,XUZ,ZSXZ,34.059056,117.555278,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,XUZ,4149,SHE,4144,,0,320,XUZ,ZSXZ,34.059056,117.555278,0.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,YTY,8876,CTU,3395,,0,319,YTY,ZSYA,32.5634,119.7198,7.0,8.0,N,Asia/Shanghai,airport,OurAirports
3U,4608,YVR,156,SHE,4144,,0,330,YVR,CYVR,49.193901062,-123.183998108,14.0,-8.0,A,America/Vancouver,airport,OurAirports
3U,4608,ZUH,6355,CZX,4109,,0,320,ZUH,ZGSD,22.006399,113.375999,23.0,8.0,U,Asia/Shanghai,airport,OurAirports
3U,4608,ZUH,6355,HAK,4120,,0,320,ZUH,ZGSD,22.006399,113.375999,23.0,8.0,U,Asia/Shanghai,airport,OurAirports
4G,2524,EYK,8428,VKO,2988,,0,YK2,EYK,USHY,63.686901,66.698601,82.0,5.0,N,Asia/Yekaterinburg,airport,OurAirports
4G,2524,NYM,6143,OVS,6140,,0,YK4,NYM,USMM,65.48090362548828,72.69889831542969,49.0,5.0,N,Asia/Yekaterinburg,airport,OurAirports
4G,2524,NYM,6143,VKO,2988,,0,73G,NYM,USMM,65.48090362548828,72.69889831542969,49.0,5.0,N,Asia/Yekaterinburg,airport,OurAirports
4H,8463,BKK,3885,DAC,3076,,0,AT7,BKK,VTBS,13.681099891662598,100.74700164794922,5.0,7.0,U,Asia/Bangkok,airport,OurAirports
4H,8463,BZL,6176,DAC,3076,,0,DH8,BZL,VGBR,22.801000595092773,90.30120086669922,23.0,6.0,U,Asia/Dhaka,airport,OurAirports
4H,8463,CCU,3043,CGP,3069,,0,AT7,CCU,VECC,22.654699325561523,88.44670104980469,16.0,5.5,N,Asia/Calcutta,airport,OurAirports
4H,8463,CCU,3043,DAC,3076,,0,AT7,CCU,VECC,22.654699325561523,88.44670104980469,16.0,5.5,N,Asia/Calcutta,airport,OurAirports
4H,8463,CGP,3069,CCU,3043,,0,AT7,CGP,VGEG,22.24959945678711,91.81330108642578,12.0,6.0,U,Asia/Dhaka,airport,OurAirports
4H,8463,CGP,3069,DAC,3076,,0,DH8,CGP,VGEG,22.24959945678711,91.81330108642578,12.0,6.0,U,Asia/Dhaka,airport,OurAirports
4H,8463,CGP,3069,MCT,2194,,0,313,CGP,VGEG,22.24959945678711,91.81330108642578,12.0,6.0,U,Asia/Dhaka,airport,OurAirports
4H,8463,CXB,3068,DAC,3076,,0,DH8,CXB,VGCB,21.45219993591309,91.96389770507812,12.0,6.0,U,Asia/Dhaka,airport,OurAirports
4H,8463,DAC,3076,BKK,3885,,0,AT7,DAC,VGZR,23.843347,90.397783,30.0,6.0,U,Asia/Dhaka,airport,OurAirports
4H,8463,DAC,3076,BZL,6176,,0,DH8,DAC,VGZR,23.843347,90.397783,30.0,6.0,U,Asia/Dhaka,airport,OurAirports
4H,8463,DAC,3076,CCU,3043,,0,AT7,DAC,VGZR,23.843347,90.397783,30.0,6.0,U,Asia/Dhaka,airport,OurAirports
4H,8463,DAC,3076,CGP,3069,,0,DH8,DAC,VGZR,23.843347,90.397783,30.0,6.0,U,Asia/Dhaka,airport,OurAirports
4H,8463,DAC,3076,CXB,3068,,0,DH8,DAC,VGZR,23.843347,90.397783,30.0,6.0,U,Asia/Dhaka,airport,OurAirports
